interaction_id,lead_id,employee_id,interaction_date,interaction_type,customer_response,objection_category,follow_up_required,next_follow_up_date,interaction_outcome,remarks
24795,8900,3,2024-01-09,Call,No Response,No Objection,True,2024-01-12,Lost,Quotation shared successfully.
24796,8900,6,2024-01-12,Call,Not Interested,Budget Issue,True,2024-01-16,Lost,Customer requested a lower-priced package.
24797,8900,1,2024-01-13,Call,Not Interested,Budget Issue,True,2024-01-18,Lost,Budget exceeds customer's expectation.
24798,8900,7,2024-01-11,Email,Not Interested,Travel Date Issue,False,,Lost,Office leave not approved yet.
24799,8901,2,2023-10-28,Call,Need Time,Travel Date Issue,True,2023-10-31,Follow-up Scheduled,Requested a different departure date.
24800,8901,11,2023-10-29,Call,Need Time,Budget Issue,True,2023-11-02,Follow-up Scheduled,Waiting for salary before confirming.
24801,8901,7,2023-10-31,Email,Need More Information,Family Decision,True,2023-11-02,Follow-up Scheduled,Waiting for family confirmation.
24802,8901,3,2023-11-04,WhatsApp,Need More Information,Budget Issue,False,,Quotation Shared,Customer requested a lower-priced package.
24803,8902,5,2024-05-25,Email,Very Interested,No Objection,True,2024-05-27,Converted,Booking confirmed.
24804,8902,9,2024-05-28,Call,Very Interested,No Objection,True,2024-05-30,Converted,Customer is interested in proceeding.
24805,8902,4,2024-05-28,Call,Very Interested,No Objection,False,,Converted,Customer appreciated the itinerary.
24806,8903,7,2024-06-26,Call,Interested,No Objection,True,2024-07-01,Converted,Customer appreciated the itinerary.
24807,8903,11,2024-06-29,Call,Interested,No Objection,True,2024-07-02,Converted,Customer appreciated the itinerary.
24808,8903,9,2024-07-04,Call,Very Interested,No Objection,False,,Converted,Quotation shared successfully.
24809,8904,5,2023-11-15,WhatsApp,Very Interested,No Objection,True,2023-11-18,Converted,Booking confirmed.
24810,8904,8,2023-11-21,Call,Interested,No Objection,True,2023-11-26,Converted,Customer appreciated the itinerary.
24811,8904,11,2023-11-19,Call,Very Interested,No Objection,False,,Converted,Quotation shared successfully.
24812,8906,5,2025-10-30,Call,Very Interested,No Objection,True,2025-11-06,Converted,Booking confirmed.
24813,8906,9,2025-11-03,Email,Very Interested,No Objection,True,2025-11-07,Converted,Customer is interested in proceeding.
24814,8906,10,2025-11-05,Call,Interested,No Objection,True,2025-11-11,Converted,Customer appreciated the itinerary.
24815,8906,5,2025-11-03,Call,Interested,No Objection,False,,Converted,Quotation shared successfully.
24816,8907,12,2024-09-06,Call,No Response,No Objection,True,2024-09-12,Follow-up Scheduled,Customer appreciated the itinerary.
24817,8907,7,2024-09-09,Email,Interested,No Objection,False,,Quotation Shared,Quotation shared successfully.
24818,8908,10,2026-03-24,Call,Interested,No Objection,False,,Quotation Shared,Quotation shared successfully.
24819,8909,2,2025-11-03,Call,Very Interested,No Objection,True,2025-11-09,Converted,Customer is interested in proceeding.
24820,8909,11,2025-11-06,Email,Interested,No Objection,True,2025-11-13,Converted,Quotation shared successfully.
24821,8909,3,2025-11-10,Call,Interested,No Objection,True,2025-11-13,Converted,Quotation shared successfully.
24822,8909,1,2025-11-15,Call,Interested,No Objection,False,,Converted,Quotation shared successfully.
24823,8910,4,2024-04-30,Call,Interested,No Objection,True,2024-05-04,Converted,Customer is interested in proceeding.
24824,8910,5,2024-05-03,WhatsApp,Very Interested,No Objection,True,2024-05-08,Converted,Booking confirmed.
24825,8910,3,2024-05-02,Call,Interested,No Objection,False,,Converted,Customer is interested in proceeding.
24826,8911,7,2024-08-03,Call,No Response,No Objection,True,2024-08-05,Lost,Customer appreciated the itinerary.
24827,8911,6,2024-08-05,WhatsApp,Not Interested,Travel Date Issue,True,2024-08-12,Lost,Office leave not approved yet.
24828,8911,7,2024-08-10,WhatsApp,No Response,No Objection,False,,Lost,Booking confirmed.
24829,8912,2,2024-11-02,Call,No Response,No Objection,True,2024-11-04,Lost,Customer is interested in proceeding.
24830,8912,7,2024-11-04,Call,No Response,No Objection,True,2024-11-08,Lost,Booking confirmed.
24831,8912,2,2024-11-13,Call,Not Interested,Travel Date Issue,True,2024-11-18,Lost,Requested a different departure date.
24832,8912,6,2024-11-13,SMS,Not Interested,Budget Issue,False,,Lost,Budget exceeds customer's expectation.
24833,8913,4,2024-02-26,Call,No Response,No Objection,False,,Quotation Shared,Quotation shared successfully.
24834,8914,2,2024-03-27,Call,Very Interested,No Objection,True,2024-03-31,Converted,Customer is interested in proceeding.
24835,8914,3,2024-03-29,Call,Interested,No Objection,True,2024-04-01,Converted,Booking confirmed.
24836,8914,4,2024-04-04,Email,Interested,No Objection,True,2024-04-08,Converted,Customer is interested in proceeding.
24837,8914,6,2024-04-04,Call,Interested,No Objection,False,,Converted,Customer is interested in proceeding.
24838,8915,2,2025-02-19,WhatsApp,Interested,No Objection,True,2025-02-24,Follow-up Scheduled,Booking confirmed.
24839,8915,7,2025-02-22,Email,Need More Information,Need Customization,True,2025-02-26,Follow-up Scheduled,Customer requested a customized itinerary.
24840,8915,12,2025-03-02,WhatsApp,Interested,No Objection,True,2025-03-05,Follow-up Scheduled,Customer appreciated the itinerary.
24841,8915,6,2025-02-26,Call,Interested,No Objection,False,,Quotation Shared,Customer appreciated the itinerary.
24842,8916,6,2026-08-08,Email,Very Interested,No Objection,True,2026-08-11,Converted,Customer appreciated the itinerary.
24843,8916,8,2026-08-14,Call,Very Interested,No Objection,True,2026-08-21,Converted,Booking confirmed.
24844,8916,5,2026-08-18,WhatsApp,Very Interested,No Objection,True,2026-08-25,Converted,Customer appreciated the itinerary.
24845,8916,12,2026-08-23,Call,Very Interested,No Objection,False,,Converted,Quotation shared successfully.
24846,8917,7,2023-11-10,Call,Not Interested,Competitor,True,2023-11-17,Lost,Waiting for competitor quotation.
24847,8917,5,2023-11-15,WhatsApp,Not Interested,Payment Issue,False,,Lost,Requested EMI option.
24848,8918,6,2024-01-28,Call,Interested,No Objection,True,2024-02-01,Converted,Customer appreciated the itinerary.
24849,8918,4,2024-01-29,Call,Very Interested,No Objection,True,2024-02-03,Converted,Customer is interested in proceeding.
24850,8918,8,2024-02-07,Call,Interested,No Objection,False,,Converted,Customer appreciated the itinerary.
24851,8919,2,2024-09-04,Call,Very Interested,No Objection,True,2024-09-09,Converted,Quotation shared successfully.
24852,8919,1,2024-09-09,Call,Interested,No Objection,True,2024-09-14,Converted,Booking confirmed.
24853,8919,9,2024-09-10,WhatsApp,Very Interested,No Objection,False,,Converted,Booking confirmed.
24854,8920,11,2024-10-23,WhatsApp,Interested,No Objection,True,2024-10-27,Converted,Quotation shared successfully.
24855,8920,5,2024-10-30,Call,Interested,No Objection,True,2024-11-05,Converted,Customer appreciated the itinerary.
24856,8920,10,2024-10-29,WhatsApp,Interested,No Objection,True,2024-11-01,Converted,Booking confirmed.
24857,8920,11,2024-11-02,Call,Interested,No Objection,False,,Converted,Customer appreciated the itinerary.
24858,8921,5,2024-04-21,WhatsApp,Interested,No Objection,True,2024-04-28,Converted,Booking confirmed.
24859,8921,2,2024-04-26,Email,Interested,No Objection,True,2024-05-02,Converted,Quotation shared successfully.
24860,8921,9,2024-04-30,WhatsApp,Interested,No Objection,False,,Converted,Customer is interested in proceeding.
24861,8922,2,2026-01-05,Email,Need Time,Office Leave,True,2026-01-09,Follow-up Scheduled,Customer will confirm after leave approval.
24862,8922,9,2026-01-07,Call,Need Time,Budget Issue,False,,Quotation Shared,Customer requested a lower-priced package.
24863,8923,1,2023-11-26,WhatsApp,Not Interested,Budget Issue,True,2023-12-03,Lost,Customer requested a lower-priced package.
24864,8923,5,2023-12-01,Call,No Response,No Objection,False,,Lost,Quotation shared successfully.
24865,8924,6,2023-11-28,Call,Interested,No Objection,True,2023-12-04,Converted,Customer appreciated the itinerary.
24866,8924,3,2023-11-29,WhatsApp,Very Interested,No Objection,True,2023-12-03,Converted,Customer appreciated the itinerary.
24867,8924,8,2023-12-07,Call,Very Interested,No Objection,False,,Converted,Customer appreciated the itinerary.
24868,8925,5,2025-05-16,Call,Very Interested,No Objection,True,2025-05-20,Converted,Booking confirmed.
24869,8925,3,2025-05-17,Call,Very Interested,No Objection,True,2025-05-23,Converted,Quotation shared successfully.
24870,8925,9,2025-05-23,Call,Very Interested,No Objection,True,2025-05-27,Converted,Customer appreciated the itinerary.
24871,8925,4,2025-05-22,Call,Interested,No Objection,True,2025-05-24,Converted,Quotation shared successfully.
24872,8925,5,2025-05-26,Email,Interested,No Objection,False,,Converted,Booking confirmed.
24873,8926,4,2023-12-20,WhatsApp,No Response,No Objection,True,2023-12-27,Lost,Customer appreciated the itinerary.
24874,8926,12,2023-12-23,Call,No Response,No Objection,True,2023-12-30,Lost,Customer appreciated the itinerary.
24875,8926,8,2023-12-28,Call,Not Interested,Budget Issue,True,2023-12-31,Lost,Budget exceeds customer's expectation.
24876,8926,6,2023-12-30,Call,Not Interested,Travel Date Issue,True,2024-01-02,Lost,Requested a different departure date.
24877,8926,10,2024-01-09,Call,No Response,No Objection,True,2024-01-16,Lost,Customer is interested in proceeding.
24878,8926,12,2023-12-29,Call,Not Interested,Budget Issue,False,,Lost,Budget exceeds customer's expectation.
24879,8927,12,2026-03-30,Call,Very Interested,No Objection,True,2026-04-02,Converted,Customer appreciated the itinerary.
24880,8927,2,2026-04-01,Email,Interested,No Objection,True,2026-04-08,Converted,Customer appreciated the itinerary.
24881,8927,11,2026-04-10,Call,Very Interested,No Objection,True,2026-04-16,Converted,Customer is interested in proceeding.
24882,8927,12,2026-04-04,Email,Very Interested,No Objection,False,,Converted,Quotation shared successfully.
24883,8930,9,2024-08-03,SMS,Interested,No Objection,True,2024-08-07,Converted,Quotation shared successfully.
24884,8930,2,2024-08-06,Call,Interested,No Objection,True,2024-08-08,Converted,Quotation shared successfully.
24885,8930,7,2024-08-09,WhatsApp,Very Interested,No Objection,False,,Converted,Customer appreciated the itinerary.
24886,8931,7,2026-04-27,Email,Very Interested,No Objection,True,2026-05-04,Converted,Booking confirmed.
24887,8931,2,2026-04-30,SMS,Very Interested,No Objection,True,2026-05-02,Converted,Quotation shared successfully.
24888,8931,10,2026-05-01,WhatsApp,Interested,No Objection,True,2026-05-06,Converted,Quotation shared successfully.
24889,8931,11,2026-05-06,WhatsApp,Interested,No Objection,True,2026-05-10,Converted,Customer appreciated the itinerary.
24890,8931,8,2026-05-18,WhatsApp,Interested,No Objection,False,,Converted,Booking confirmed.
24891,8932,4,2025-09-08,WhatsApp,No Response,No Objection,False,,Quotation Shared,Quotation shared successfully.
24892,8933,5,2023-09-22,Email,Need Time,Budget Issue,True,2023-09-29,Follow-up Scheduled,Customer requested a lower-priced package.
24893,8933,10,2023-09-25,WhatsApp,Interested,No Objection,True,2023-09-30,Follow-up Scheduled,Booking confirmed.
24894,8933,10,2023-10-01,WhatsApp,Need Time,Need Customization,True,2023-10-03,Follow-up Scheduled,Customer requested a customized itinerary.
24895,8933,6,2023-10-03,Call,Need More Information,Budget Issue,False,,Quotation Shared,Customer requested a lower-priced package.
24896,8934,3,2026-09-01,Call,Not Interested,Family Decision,True,2026-09-06,Lost,Spouse approval pending.
24897,8934,5,2026-09-06,Call,No Response,No Objection,True,2026-09-11,Lost,Booking confirmed.
24898,8934,2,2026-09-11,Call,Not Interested,Budget Issue,True,2026-09-17,Lost,Budget exceeds customer's expectation.
24899,8934,10,2026-09-15,Email,Not Interested,Travel Date Issue,True,2026-09-22,Lost,Requested a different departure date.
24900,8934,2,2026-09-16,WhatsApp,Not Interested,Budget Issue,False,,Lost,Budget exceeds customer's expectation.
24901,8936,6,2024-09-30,WhatsApp,Interested,No Objection,True,2024-10-03,Converted,Quotation shared successfully.
24902,8936,10,2024-10-01,Call,Interested,No Objection,True,2024-10-03,Converted,Customer is interested in proceeding.
24903,8936,9,2024-10-07,Call,Very Interested,No Objection,True,2024-10-09,Converted,Customer is interested in proceeding.
24904,8936,11,2024-10-14,WhatsApp,Interested,No Objection,False,,Converted,Booking confirmed.
24905,8937,9,2026-04-03,Call,No Response,No Objection,True,2026-04-05,Lost,Booking confirmed.
24906,8937,4,2026-04-07,Call,No Response,No Objection,True,2026-04-11,Lost,Booking confirmed.
24907,8937,9,2026-04-14,Call,No Response,No Objection,True,2026-04-18,Lost,Booking confirmed.
24908,8937,3,2026-04-14,Call,No Response,No Objection,True,2026-04-17,Lost,Customer is interested in proceeding.
24909,8937,2,2026-04-21,WhatsApp,No Response,No Objection,True,2026-04-25,Lost,Customer appreciated the itinerary.
24910,8937,4,2026-04-25,Call,No Response,No Objection,False,,Lost,Customer appreciated the itinerary.
24911,8938,3,2025-03-19,Email,Interested,No Objection,True,2025-03-24,Converted,Customer is interested in proceeding.
24912,8938,12,2025-03-19,Email,Interested,No Objection,True,2025-03-22,Converted,Customer appreciated the itinerary.
24913,8938,8,2025-03-24,Email,Interested,No Objection,False,,Converted,Booking confirmed.
24914,8939,9,2024-01-28,Call,Not Interested,Need Customization,True,2024-02-02,Lost,Customer requested a customized itinerary.
24915,8939,9,2024-02-02,Email,No Response,No Objection,True,2024-02-04,Lost,Booking confirmed.
24916,8939,4,2024-02-07,Call,Not Interested,Travel Date Issue,True,2024-02-13,Lost,Travel dates do not match schedule.
24917,8939,10,2024-02-09,Call,No Response,No Objection,False,,Lost,Booking confirmed.
24918,8940,10,2025-11-02,Email,No Response,No Objection,False,,Quotation Shared,Booking confirmed.
24919,8941,5,2026-03-11,Call,Interested,No Objection,True,2026-03-13,Follow-up Scheduled,Booking confirmed.
24920,8941,10,2026-03-13,Call,Need More Information,No Objection,True,2026-03-18,Follow-up Scheduled,Quotation shared successfully.
24921,8941,6,2026-03-20,WhatsApp,Need Time,Payment Issue,False,,Quotation Shared,Payment method discussion pending.
24922,8942,1,2026-08-01,Call,Very Interested,No Objection,True,2026-08-03,Converted,Customer appreciated the itinerary.
24923,8942,2,2026-08-05,WhatsApp,Very Interested,No Objection,False,,Converted,Quotation shared successfully.
24924,8944,4,2024-12-11,Call,Interested,No Objection,False,,Quotation Shared,Customer is interested in proceeding.
24925,8945,3,2024-05-05,WhatsApp,No Response,No Objection,True,2024-05-10,Lost,Customer appreciated the itinerary.
24926,8945,10,2024-05-06,Call,Not Interested,Competitor,True,2024-05-12,Lost,Waiting for competitor quotation.
24927,8945,12,2024-05-14,Email,No Response,No Objection,False,,Lost,Quotation shared successfully.
24928,8946,9,2025-09-01,Call,Interested,No Objection,True,2025-09-07,Follow-up Scheduled,Customer appreciated the itinerary.
24929,8946,1,2025-09-02,Email,Need Time,Budget Issue,False,,Quotation Shared,Waiting for salary before confirming.
24930,8947,5,2024-11-04,Call,No Response,No Objection,True,2024-11-06,Lost,Quotation shared successfully.
