payment_id,booking_id,payment_timestamp,payment_method,payment_status,transaction_id,amount_paid,refund_amount,currency
6103,6103,2026-07-27 18:07:11,Net Banking,Pending,TPPAY3QTH4FOOPT,0.0,0.0,INR
6104,6104,2025-06-15 02:39:23,UPI,Paid,TPPAYTQO4NQNR3T,35433.6,0.0,INR
6105,6105,2026-06-27 17:44:46,UPI,Paid,TPPAY1CSLVJQE6T,131898.0,0.0,INR
6106,6106,2025-05-24 23:35:17,Wallet,Paid,TPPAYHX43SFZJCM,103433.1,0.0,INR
6107,6107,2025-03-16 03:26:09,Credit Card,Paid,TPPAY8471UIB5FP,138840.0,0.0,INR
6108,6108,2024-09-17 19:06:30,Credit Card,Paid,TPPAYXHUSUPER5G,59823.0,0.0,INR
6109,6109,2023-09-30 22:21:11,UPI,Paid,TPPAY0M25INX6OU,62564.4,0.0,INR
6110,6110,2024-02-04 20:38:07,Credit Card,Paid,TPPAYINXH35QW34,86304.0,0.0,INR
6111,6111,2026-03-17 22:29:56,UPI,Paid,TPPAYXDVPLM0G8Y,9472.0,0.0,INR
6112,6112,2024-10-21 09:17:52,Credit Card,Paid,TPPAY1P8X85RP4X,119026.8,0.0,INR
6113,6113,2026-07-11 04:44:26,UPI,Paid,TPPAY3JRC0HBZ3M,16060.7,0.0,INR
6114,6114,2026-06-27 07:03:42,Wallet,Pending,TPPAYTYUI3Y6D6N,0.0,0.0,INR
6115,6115,2024-04-11 05:13:15,Net Banking,Paid,TPPAYWJ0WR7FEIY,111095.85,0.0,INR
6116,6116,2026-06-13 08:24:14,Credit Card,Paid,TPPAYXJ8BQP3T61,39207.0,0.0,INR
6117,6117,2026-07-19 13:15:37,UPI,Pending,TPPAYTQCW7OD514,0.0,0.0,INR
6118,6118,2026-08-26 12:53:59,Credit Card,Paid,TPPAYLWWDOJHQTR,37374.0,0.0,INR
6119,6119,2024-07-18 03:56:15,Debit Card,Refunded,TPPAYT33ATYARFN,93318.0,93318.0,INR
6120,6120,2026-07-02 03:31:13,UPI,Paid,TPPAYM69Y6CTN8J,35292.0,0.0,INR
6121,6121,2026-08-25 19:39:21,Debit Card,Paid,TPPAYWQNDTRPC9K,19692.0,0.0,INR
6122,6122,2026-07-25 01:30:42,UPI,Paid,TPPAY70QC9UJBAP,103828.0,0.0,INR
6123,6123,2026-08-21 22:55:41,UPI,Pending,TPPAY7HRKH662KA,0.0,0.0,INR
6124,6124,2025-10-30 09:12:24,Debit Card,Refunded,TPPAYWLOO6D70Z5,109915.0,109915.0,INR
6125,6125,2026-07-04 23:24:18,UPI,Paid,TPPAYAEAJR8YW9L,93342.75,0.0,INR
6126,6126,2026-09-08 03:28:39,Credit Card,Paid,TPPAYHWDK22JXXP,30886.0,0.0,INR
6127,6127,2026-06-23 03:51:00,Credit Card,Paid,TPPAY9BDJPOARG3,73210.0,0.0,INR
6128,6128,2024-06-02 18:45:50,Credit Card,Paid,TPPAYQY9V22X1KL,70980.0,0.0,INR
6129,6129,2025-04-30 22:22:13,Wallet,Paid,TPPAYUDL790R528,51914.0,0.0,INR
6130,6130,2026-08-07 09:53:48,Net Banking,Paid,TPPAYHJ3JLLUT1V,162620.0,0.0,INR
6131,6131,2024-12-14 09:34:46,Credit Card,Paid,TPPAYK4MB0G1M2F,27189.0,0.0,INR
6132,6132,2026-07-02 08:41:45,UPI,Paid,TPPAY40V0LS6AZJ,47412.0,0.0,INR
6133,6133,2026-07-29 13:51:43,Debit Card,Paid,TPPAYO54VWM4U3J,43704.0,0.0,INR
6134,6134,2025-09-18 21:02:40,Debit Card,Paid,TPPAYX0S4AN4J5H,27276.4,0.0,INR
6135,6135,2026-04-30 21:06:27,Debit Card,Paid,TPPAY3UFH7V4K08,18796.7,0.0,INR
6136,6136,2025-03-12 20:41:56,UPI,Paid,TPPAYHS9K9PWSRJ,131758.5,0.0,INR
6137,6137,2026-06-17 21:49:57,UPI,Pending,TPPAYA7GTEW1W8V,0.0,0.0,INR
6138,6138,2024-09-19 02:00:26,Debit Card,Paid,TPPAYM1U72JPYS9,71620.0,0.0,INR
6139,6139,2026-07-30 19:53:22,UPI,Pending,TPPAYGX388O2IQU,0.0,0.0,INR
6140,6140,2026-05-01 15:25:30,Debit Card,Paid,TPPAY1GAV7BJUTJ,121965.0,0.0,INR
6141,6141,2024-01-05 15:34:51,Debit Card,Paid,TPPAYFONSK27SRS,60258.0,0.0,INR
6142,6142,2025-04-21 11:21:35,Debit Card,Paid,TPPAY3DSW4XW0OO,48460.0,0.0,INR
6143,6143,2026-09-04 22:13:51,UPI,Paid,TPPAY3Z9YBX5U67,28416.0,0.0,INR
6144,6144,2024-12-13 22:30:13,Debit Card,Paid,TPPAYLZVYVA8BJG,20945.7,0.0,INR
6145,6145,2025-04-17 10:33:14,UPI,Paid,TPPAY9L1X5T0J81,73210.0,0.0,INR
6146,6146,2026-07-10 13:40:13,UPI,Pending,TPPAYXFNWBY1MQZ,0.0,0.0,INR
6147,6147,2024-04-19 07:45:04,UPI,Paid,TPPAYCRR7LKJEO0,70980.0,0.0,INR
6148,6148,2026-07-13 16:31:57,Net Banking,Paid,TPPAYCAKI4CJZ3R,11117.0,0.0,INR
6149,6149,2026-07-24 02:10:30,Debit Card,Pending,TPPAY602LSO38WB,0.0,0.0,INR
6150,6150,2026-02-26 02:59:50,Debit Card,Paid,TPPAY8FIOOZKZ9U,139032.0,0.0,INR
6151,6151,2026-06-22 16:31:16,Credit Card,Paid,TPPAY8E95ERP6OT,35348.0,0.0,INR
6152,6152,2026-09-07 01:02:30,UPI,Paid,TPPAY9IR0R0JTRF,18710.0,0.0,INR
6153,6153,2026-06-19 11:22:02,Credit Card,Paid,TPPAYX4BMMTB6ST,90990.0,0.0,INR
6154,6154,2026-08-16 20:51:35,UPI,Paid,TPPAYIF1NZ6XRZK,115700.0,0.0,INR
6155,6155,2026-08-21 11:20:40,UPI,Paid,TPPAYI2YINZTZNE,122716.25,0.0,INR
6156,6156,2026-08-13 10:24:14,Debit Card,Paid,TPPAYOJVQHS1P30,86808.0,0.0,INR
6157,6157,2026-07-01 17:11:56,UPI,Paid,TPPAYZNFAEZLK96,119646.0,0.0,INR
6158,6158,2026-08-27 21:18:05,Net Banking,Paid,TPPAYIBIEWBID4F,40165.0,0.0,INR
6159,6159,2026-08-07 19:13:38,UPI,Paid,TPPAYBGS5KF6AG6,81891.0,0.0,INR
6160,6160,2024-03-23 00:50:28,Debit Card,Refunded,TPPAYBS5YV4AFX7,109055.0,109055.0,INR
6161,6161,2026-08-26 01:05:12,Credit Card,Pending,TPPAYT0L5ZCOGTS,0.0,0.0,INR
6162,6162,2026-08-17 01:19:14,Debit Card,Pending,TPPAY50XU3RH8CQ,0.0,0.0,INR
6163,6163,2024-03-31 16:45:16,Credit Card,Paid,TPPAYX99LM0PGCI,87894.0,0.0,INR
6164,6164,2026-06-18 23:20:43,UPI,Paid,TPPAY46VCEDIKRQ,29679.0,0.0,INR
6165,6165,2023-11-17 22:22:04,Net Banking,Paid,TPPAYCWTNIPQ0PD,58595.4,0.0,INR
6166,6166,2024-02-24 07:38:35,Credit Card,Paid,TPPAYF57XVOUPRL,35348.0,0.0,INR
6167,6167,2026-06-13 15:55:22,UPI,Paid,TPPAY608XHVE4DD,43704.0,0.0,INR
6168,6168,2026-07-15 21:37:05,Net Banking,Refunded,TPPAY42JQPPNJ2F,8837.0,8837.0,INR
6169,6169,2024-10-02 16:36:08,Credit Card,Paid,TPPAY9I4RY1I3CB,8395.15,0.0,INR
6170,6170,2025-05-15 06:28:06,UPI,Paid,TPPAY6B2KT18KFV,93435.0,0.0,INR
6171,6171,2023-11-18 00:52:51,UPI,Paid,TPPAYJMVM8O1VC1,150964.0,0.0,INR
6172,6172,2024-05-09 15:19:51,Credit Card,Paid,TPPAYXGK1J16P7J,15443.0,0.0,INR
6173,6173,2026-06-23 08:03:39,UPI,Paid,TPPAYO36QNUA5H4,12834.0,0.0,INR
6174,6174,2026-08-01 00:29:33,UPI,Paid,TPPAYKR8BRSFW11,58757.4,0.0,INR
6175,6175,2026-08-20 23:12:35,UPI,Paid,TPPAYKIKL49YA73,23432.0,0.0,INR
6176,6176,2025-09-20 06:56:05,Debit Card,Refunded,TPPAY6BZIS9H5WQ,57475.3,57475.3,INR
6177,6177,2026-01-01 18:28:15,Credit Card,Paid,TPPAYFFIONQ5KCX,33232.0,0.0,INR
6178,6178,2026-07-14 00:08:15,UPI,Paid,TPPAYE53JNIVKIO,25810.0,0.0,INR
6179,6179,2026-06-12 23:30:53,UPI,Paid,TPPAYGRXJXJCLJV,75831.0,0.0,INR
6180,6180,2025-07-29 06:25:52,UPI,Paid,TPPAYAHQFYNBQPM,68324.0,0.0,INR
6181,6181,2026-06-22 03:51:07,UPI,Paid,TPPAY6VC4KYWOXI,129175.0,0.0,INR
6182,6182,2024-05-11 00:50:30,UPI,Paid,TPPAY0G9I756WNL,34176.0,0.0,INR
6183,6183,2025-12-11 19:04:46,Credit Card,Paid,TPPAYKWF6XU9PWY,31762.8,0.0,INR
6184,6184,2024-02-10 01:10:10,Credit Card,Paid,TPPAYKQUFVYM9WA,103828.0,0.0,INR
6185,6185,2026-06-16 04:53:10,Credit Card,Paid,TPPAYO2181X8ESA,62819.7,0.0,INR
6186,6186,2026-06-13 15:10:15,Debit Card,Paid,TPPAY9SXAFK8XK3,28648.0,0.0,INR
6187,6187,2024-05-12 14:48:37,Debit Card,Paid,TPPAYKLNKPJWZQ9,52276.0,0.0,INR
6188,6188,2026-08-29 06:44:49,Credit Card,Paid,TPPAYFZ37OK6KUG,116257.5,0.0,INR
6189,6189,2026-09-02 23:51:06,Credit Card,Paid,TPPAY3BWH52CI76,11762.1,0.0,INR
6190,6190,2026-01-02 19:54:19,Credit Card,Refunded,TPPAYVSVMOOIE97,18687.0,18687.0,INR
6191,6191,2025-01-03 02:49:35,Credit Card,Paid,TPPAY2CXY8WWX1I,13380.0,0.0,INR
6192,6192,2025-07-07 09:28:07,UPI,Paid,TPPAY4GV8NUJMFM,37414.8,0.0,INR
6193,6193,2024-04-30 05:39:18,Debit Card,Paid,TPPAYG6JVCW1DCF,44468.0,0.0,INR
6194,6194,2026-04-28 22:21:25,Credit Card,Paid,TPPAYLCQ2QTTLMF,22260.4,0.0,INR
6195,6195,2026-08-23 18:36:47,UPI,Paid,TPPAYIKLQGSMKWU,70023.0,0.0,INR
6196,6196,2026-07-26 01:13:51,Wallet,Refunded,TPPAYYCPBIJ1NJK,99705.0,99705.0,INR
6197,6197,2026-08-13 03:08:22,Debit Card,Paid,TPPAYFQAYV3XJ6P,103340.0,0.0,INR
6198,6198,2026-06-30 10:30:19,UPI,Paid,TPPAYT4M8HRDXY9,16080.0,0.0,INR
6199,6199,2026-08-20 01:54:43,Credit Card,Paid,TPPAYRA59HZG2XH,113223.0,0.0,INR
6200,6200,2026-08-12 14:38:39,Debit Card,Paid,TPPAYMZAVNM1MWP,107669.2,0.0,INR
6201,6201,2025-08-19 18:38:37,Net Banking,Paid,TPPAY4GFCTIZOGI,46424.0,0.0,INR
6202,6202,2026-07-04 00:21:28,UPI,Paid,TPPAYVLDM0Z95T0,35890.0,0.0,INR
6203,6203,2026-06-14 02:41:48,UPI,Paid,TPPAYOS3YUI9H5X,13158.0,0.0,INR
6204,6204,2024-02-09 12:07:02,Credit Card,Paid,TPPAYVVM9D5EU36,25563.75,0.0,INR
6205,6205,2026-08-31 06:55:22,UPI,Paid,TPPAY57EQRRE4PZ,26168.4,0.0,INR
6206,6206,2025-11-26 12:02:55,UPI,Paid,TPPAYZG0O6CLP4V,29240.0,0.0,INR
6207,6207,2026-07-15 23:09:28,UPI,Paid,TPPAYFIW5UBC9L5,44756.0,0.0,INR
6208,6208,2026-06-22 05:29:49,UPI,Paid,TPPAYC9TXPT36MZ,24451.95,0.0,INR
6209,6209,2026-05-05 23:45:14,UPI,Refunded,TPPAYVXYZ2NAUCI,55945.0,55945.0,INR
6210,6210,2025-02-02 18:00:05,UPI,Paid,TPPAYR2G1UG8MEZ,27108.0,0.0,INR
6211,6211,2024-12-15 09:27:23,Net Banking,Paid,TPPAYBUQ6XV47AL,32386.0,0.0,INR
6212,6212,2026-09-03 02:06:58,UPI,Paid,TPPAYLDRA09B7FG,73474.0,0.0,INR
6213,6213,2026-01-01 01:34:06,Debit Card,Paid,TPPAY0MEF6IOGOX,65433.0,0.0,INR
6214,6214,2026-08-12 09:19:51,Net Banking,Paid,TPPAY4526GO04HK,55651.0,0.0,INR
6215,6215,2024-04-15 23:06:53,Wallet,Paid,TPPAYLXU23TLRO5,94640.0,0.0,INR
6216,6216,2026-08-21 16:43:16,UPI,Paid,TPPAYKOR98VC7OL,37414.8,0.0,INR
6217,6217,2025-09-22 22:09:19,Debit Card,Paid,TPPAYP6DW7AT3WN,23212.0,0.0,INR
6218,6218,2026-09-02 04:21:51,Credit Card,Paid,TPPAYTR56R5PXSC,19251.0,0.0,INR
6219,6219,2026-08-11 08:36:54,UPI,Pending,TPPAY3P4LT9J2YV,0.0,0.0,INR
6220,6220,2026-07-28 22:40:23,UPI,Paid,TPPAYEFEG8YAQAM,123701.4,0.0,INR
6221,6221,2026-06-16 09:19:26,UPI,Refunded,TPPAYPM9W3WUT6H,73474.0,73474.0,INR
6222,6222,2026-04-28 05:06:06,Debit Card,Paid,TPPAYGTGFQR4WXQ,140331.6,0.0,INR
6223,6223,2026-07-20 02:25:10,Debit Card,Paid,TPPAYF1LZQDJ8QP,30132.0,0.0,INR
6224,6224,2026-06-19 18:22:55,Debit Card,Paid,TPPAYZHGU3MMYRX,32605.0,0.0,INR
6225,6225,2026-02-10 19:47:12,Credit Card,Paid,TPPAYZAQKIT99TQ,39207.0,0.0,INR
6226,6226,2024-05-05 04:48:00,UPI,Paid,TPPAY38D5S7W5WF,17088.0,0.0,INR
6227,6227,2025-10-23 04:07:32,Net Banking,Paid,TPPAY1JNHOYM6Q4,23212.0,0.0,INR
6228,6228,2026-06-23 18:12:05,Credit Card,Paid,TPPAYJ92BR8W0O0,19692.0,0.0,INR
6229,6229,2024-04-29 14:57:48,Debit Card,Paid,TPPAYYE28AEPAVQ,35993.6,0.0,INR
6230,6230,2024-02-18 08:39:29,Credit Card,Paid,TPPAYWNK4O50M5A,36550.0,0.0,INR
6231,6231,2026-06-24 16:06:05,UPI,Paid,TPPAY6ZXXPW7C02,30108.0,0.0,INR
6232,6232,2026-07-26 04:58:28,UPI,Paid,TPPAYH9UVK0YHFX,13638.2,0.0,INR
6233,6233,2026-08-02 12:20:11,Debit Card,Paid,TPPAY90XG6HEFPB,44307.0,0.0,INR
6234,6234,2023-11-05 05:09:37,UPI,Paid,TPPAY317L4Z4B0L,25908.0,0.0,INR
6235,6235,2026-03-05 19:23:05,Debit Card,Paid,TPPAY0I7YSK5V5N,8453.0,0.0,INR
6236,6236,2026-06-23 15:49:01,UPI,Paid,TPPAYR8W0MNA1DL,74748.0,0.0,INR
6237,6237,2025-04-15 13:37:28,Net Banking,Paid,TPPAYUU4P1SYO3E,40300.2,0.0,INR
6238,6238,2026-01-11 11:29:40,Wallet,Paid,TPPAYX09YH8OEC4,18944.0,0.0,INR
6239,6239,2024-03-09 12:29:04,Credit Card,Paid,TPPAYZ3H1ICG4LR,25227.15,0.0,INR
6240,6240,2026-08-28 08:53:47,UPI,Paid,TPPAYF7YWLLSZCL,29538.0,0.0,INR
6241,6241,2024-10-15 06:51:00,Credit Card,Paid,TPPAYX96CGPQUK0,38280.0,0.0,INR
6242,6242,2026-06-28 05:52:25,UPI,Paid,TPPAYVMDJLMM494,33450.0,0.0,INR
6243,6243,2025-07-14 12:57:52,Credit Card,Paid,TPPAY7OEQBBTP9X,17088.0,0.0,INR
6244,6244,2026-06-23 18:02:50,Credit Card,Paid,TPPAYNBAIXLP221,116151.0,0.0,INR
6245,6245,2026-09-03 10:12:31,Wallet,Paid,TPPAY0T22UACVTF,104324.25,0.0,INR
6246,6246,2026-07-26 22:00:42,Credit Card,Paid,TPPAYA97SU3PSH9,20934.0,0.0,INR
6247,6247,2026-07-08 06:16:29,UPI,Paid,TPPAYH3BRTX7A8S,76471.2,0.0,INR
6248,6248,2025-11-30 11:30:45,Credit Card,Paid,TPPAYML9WO6Z3F8,48460.0,0.0,INR
6249,6249,2026-07-28 07:33:31,Credit Card,Paid,TPPAYBD14L9UYVE,130572.0,0.0,INR
6250,6250,2026-06-30 09:12:54,Debit Card,Paid,TPPAYN4V2WU7LUB,25908.0,0.0,INR
6251,6251,2024-01-17 12:58:03,UPI,Paid,TPPAYDUTUJZK97T,129890.2,0.0,INR
6252,6252,2026-07-28 15:43:34,Credit Card,Paid,TPPAYHRFZY0EFMN,16729.0,0.0,INR
6253,6253,2026-08-01 10:06:26,Credit Card,Paid,TPPAYW7B7SDXQ8A,119646.0,0.0,INR
6254,6254,2026-07-10 07:23:44,UPI,Paid,TPPAYMXU9PH1XDE,130212.0,0.0,INR
6255,6255,2026-03-10 19:41:27,Credit Card,Paid,TPPAYIBVK5G0JSB,65433.0,0.0,INR
6256,6256,2025-05-08 13:43:29,UPI,Paid,TPPAY9GURUQ75FA,18045.0,0.0,INR
6257,6257,2026-07-25 03:38:04,UPI,Paid,TPPAYN2BIRSTH1P,158640.6,0.0,INR
6258,6258,2024-12-16 16:00:14,Credit Card,Paid,TPPAY1UXUE90Q8I,108850.0,0.0,INR
6259,6259,2025-01-22 22:06:04,Net Banking,Paid,TPPAYXYLY4J90BA,12161.0,0.0,INR
6260,6260,2024-11-29 02:33:57,UPI,Paid,TPPAYLO5RX0EIOD,15443.0,0.0,INR
6261,6261,2024-06-02 18:02:18,UPI,Paid,TPPAYB3ZUZ9VH3R,28061.1,0.0,INR
6262,6262,2025-08-24 13:40:08,UPI,Refunded,TPPAYG56MQ8MJAY,61531.5,61531.5,INR
6263,6263,2025-12-22 04:13:14,Debit Card,Paid,TPPAY5V13XJBZL3,18710.0,0.0,INR
6264,6264,2026-06-27 11:53:58,Debit Card,Pending,TPPAYTX50SNX96Y,0.0,0.0,INR
6265,6265,2026-06-21 21:16:20,Net Banking,Paid,TPPAYG8NWZLCVXG,16060.7,0.0,INR
6266,6266,2026-07-26 04:44:49,UPI,Paid,TPPAYRB8GI7N2LL,22968.0,0.0,INR
6267,6267,2024-01-07 03:59:09,UPI,Paid,TPPAYP8OX208KVJ,103828.0,0.0,INR
6268,6268,2024-06-21 19:51:26,Credit Card,Paid,TPPAYMFMHYY3V3I,39034.0,0.0,INR
6269,6269,2026-06-15 03:16:52,UPI,Paid,TPPAY56VDL6H0OU,53840.7,0.0,INR
6270,6270,2024-06-22 15:43:33,UPI,Refunded,TPPAYETRMSP3EVE,26784.0,26784.0,INR
6271,6271,2024-08-08 20:55:25,Debit Card,Paid,TPPAY5MEN179XWG,71920.0,0.0,INR
6272,6272,2025-03-01 16:17:52,Debit Card,Paid,TPPAYP77WEQK2XA,116943.0,0.0,INR
6273,6273,2026-04-27 00:48:30,UPI,Paid,TPPAYFB9IFX6Q8V,87244.0,0.0,INR
6274,6274,2024-07-12 16:37:52,Wallet,Refunded,TPPAYOVH2M75FR3,47412.0,47412.0,INR
6275,6275,2026-06-21 11:14:15,Credit Card,Paid,TPPAY7H1GHUUEON,79764.0,0.0,INR
6276,6276,2026-07-27 02:49:44,Credit Card,Paid,TPPAY0D2S6J345T,21811.0,0.0,INR
6277,6277,2025-03-13 08:54:39,UPI,Paid,TPPAY5JURY736T6,41868.0,0.0,INR
6278,6278,2026-06-17 16:52:01,UPI,Paid,TPPAYLMW708OL1N,57296.0,0.0,INR
6279,6279,2025-01-16 09:45:47,UPI,Paid,TPPAY4ZLKONSX0X,43614.0,0.0,INR
6280,6280,2026-08-27 05:44:05,UPI,Paid,TPPAYEOXM6L98VR,39572.0,0.0,INR
6281,6281,2024-10-06 22:43:07,Credit Card,Paid,TPPAYG2DWV5C2BB,39384.0,0.0,INR
6282,6282,2026-06-30 11:18:22,Credit Card,Paid,TPPAYDZA5XYZ7L4,84795.0,0.0,INR
6283,6283,2026-08-25 02:27:12,Credit Card,Pending,TPPAYHT03C8SC0W,0.0,0.0,INR
6284,6284,2026-08-28 23:49:29,Credit Card,Paid,TPPAYIECCW73PF7,115866.75,0.0,INR
6285,6285,2024-02-03 11:48:06,Debit Card,Paid,TPPAYBSEWTVA23T,76790.0,0.0,INR
6286,6286,2026-09-01 18:32:23,UPI,Paid,TPPAY2P9KCM3IZL,75831.0,0.0,INR
6287,6287,2023-09-24 10:24:59,Wallet,Paid,TPPAYXOGPV2DUDD,55258.2,0.0,INR
6288,6288,2026-07-05 20:00:51,Wallet,Paid,TPPAYXJPCGDIX6T,11117.0,0.0,INR
6289,6289,2026-06-16 14:39:58,UPI,Pending,TPPAYGYEMLXUU5U,0.0,0.0,INR
6290,6290,2026-08-10 16:39:19,Net Banking,Paid,TPPAYMM1COKG2CJ,24405.2,0.0,INR
6291,6291,2026-08-28 18:49:28,Net Banking,Paid,TPPAY13BTLV6G32,7185.05,0.0,INR
6292,6292,2024-11-24 13:06:15,Debit Card,Paid,TPPAYMM3511QO48,31047.0,0.0,INR
6293,6293,2025-07-04 07:22:26,UPI,Paid,TPPAY3AJXROGWH8,77434.0,0.0,INR
6294,6294,2023-10-11 05:56:31,UPI,Paid,TPPAYK29DN687N4,108878.55,0.0,INR
6295,6295,2026-02-25 00:55:54,UPI,Paid,TPPAYQ9987L3CCS,51753.1,0.0,INR
6296,6296,2024-04-02 16:41:44,UPI,Paid,TPPAY9KRQE9LLHJ,55585.0,0.0,INR
6297,6297,2025-12-27 10:25:31,Net Banking,Paid,TPPAY9RTVWA84W1,50877.0,0.0,INR
6298,6298,2026-08-26 10:40:34,Credit Card,Paid,TPPAYZV62E90KM3,28233.6,0.0,INR
6299,6299,2024-02-10 16:18:47,UPI,Paid,TPPAYFBZBHRWVQO,13380.0,0.0,INR
6300,6300,2026-07-07 01:31:33,Credit Card,Pending,TPPAYZCBM7DMBJ9,0.0,0.0,INR
6301,6301,2024-12-23 20:31:43,Credit Card,Paid,TPPAYDWZE1X4NPT,92777.0,0.0,INR
6302,6302,2025-02-26 22:03:56,UPI,Paid,TPPAY0B3U4252XL,99667.2,0.0,INR
6303,6303,2026-08-29 23:24:12,Wallet,Paid,TPPAYGWE40HSXG0,46329.0,0.0,INR
6304,6304,2026-08-29 10:41:41,Debit Card,Paid,TPPAYWTQNG7FFDL,39384.0,0.0,INR
6305,6305,2026-09-05 17:37:05,Credit Card,Paid,TPPAYRYFT1W87Q4,122796.0,0.0,INR
6306,6306,2026-05-04 04:57:09,UPI,Paid,TPPAYFAD1DZV4G7,89900.0,0.0,INR
6307,6307,2026-06-14 18:33:04,Net Banking,Paid,TPPAY2JMLB1IGK1,53940.0,0.0,INR
6308,6308,2026-08-23 08:51:13,Net Banking,Paid,TPPAY7YOWM9BVOO,24612.6,0.0,INR
6309,6309,2024-01-20 03:40:37,Debit Card,Paid,TPPAYOMICLHIHE5,76471.2,0.0,INR
6310,6310,2026-09-09 09:58:26,UPI,Paid,TPPAY5J8QIQO3Q5,97659.0,0.0,INR
6311,6311,2026-07-19 15:25:40,Debit Card,Pending,TPPAY4B4I2SJ612,0.0,0.0,INR
6312,6312,2026-06-02 05:27:41,Credit Card,Paid,TPPAYYUAT74K6SJ,12030.0,0.0,INR
6313,6313,2026-06-15 03:32:05,Credit Card,Paid,TPPAYX7B0XH3AY2,18944.0,0.0,INR
6314,6314,2026-08-17 11:06:52,UPI,Paid,TPPAYMSFEGNXMT5,31777.5,0.0,INR
6315,6315,2026-06-13 15:37:02,Credit Card,Paid,TPPAY914W0GVJK8,24060.0,0.0,INR
6316,6316,2026-09-01 23:13:07,Net Banking,Paid,TPPAY58VE0521QS,24125.0,0.0,INR
6317,6317,2026-04-14 21:16:40,UPI,Paid,TPPAYY6MTS8NYA7,93318.0,0.0,INR
6318,6318,2026-07-08 01:06:12,Credit Card,Pending,TPPAYB6I8X07VGQ,0.0,0.0,INR
6319,6319,2025-12-26 02:03:20,UPI,Paid,TPPAYMZP10R504W,28416.0,0.0,INR
6320,6320,2024-12-19 08:31:48,Credit Card,Paid,TPPAYVZS5VDIRKK,31139.1,0.0,INR
6321,6321,2024-08-12 23:59:24,UPI,Paid,TPPAYYVS6H7QHYK,33450.0,0.0,INR
6322,6322,2026-07-06 10:07:25,Credit Card,Paid,TPPAY75O0N5W6QJ,9063.0,0.0,INR
6323,6323,2026-06-15 19:20:28,UPI,Paid,TPPAYXURDWJY1AR,29538.0,0.0,INR
6324,6324,2026-07-09 08:27:16,UPI,Paid,TPPAYIXSK1R0XFL,109055.0,0.0,INR
6325,6325,2024-01-08 04:44:33,Credit Card,Paid,TPPAY3MBPAKJ3CR,22982.4,0.0,INR
6326,6326,2026-09-05 20:32:29,UPI,Refunded,TPPAYKSEATI3XH4,23475.6,23475.6,INR
6327,6327,2026-08-30 16:53:23,UPI,Paid,TPPAYM4JZG95IUK,16763.7,0.0,INR
6328,6328,2026-08-22 09:40:00,UPI,Paid,TPPAY9FGRV0E95T,21930.0,0.0,INR
6329,6329,2026-08-03 08:01:36,UPI,Paid,TPPAY90JEY4RBFH,39034.0,0.0,INR
6330,6330,2025-04-24 23:04:58,Credit Card,Paid,TPPAYZFRXLYM8HL,39572.0,0.0,INR
6331,6331,2025-09-03 06:26:03,UPI,Paid,TPPAYZJWYTMO6TZ,19152.0,0.0,INR
6332,6332,2025-04-24 07:31:37,Credit Card,Paid,TPPAY0JNBDGX8AR,139032.0,0.0,INR
6333,6333,2025-03-13 09:01:20,Debit Card,Paid,TPPAYVNYLBU51AD,37420.0,0.0,INR
6334,6334,2026-08-18 08:29:51,UPI,Paid,TPPAYQ76ZOOLXL6,73474.0,0.0,INR
6335,6335,2026-07-03 23:26:07,Credit Card,Paid,TPPAYFZY0HIZ33Q,45041.4,0.0,INR
6336,6336,2026-08-26 05:27:47,UPI,Paid,TPPAY631ATNRF30,25908.0,0.0,INR
6337,6337,2026-06-19 18:55:43,UPI,Paid,TPPAY0N370ZFYCV,14356.0,0.0,INR
6338,6338,2026-09-01 06:31:52,Credit Card,Pending,TPPAYU5L6UXLUKT,0.0,0.0,INR
6339,6339,2026-08-21 02:21:06,Credit Card,Paid,TPPAYA63BWUITDQ,19513.8,0.0,INR
6340,6340,2026-04-12 19:05:39,UPI,Paid,TPPAYGMK0ZCWSGZ,92777.0,0.0,INR
6341,6341,2026-07-31 06:07:41,UPI,Refunded,TPPAYQ42RE0Q6VX,86226.0,86226.0,INR
6342,6342,2026-03-03 09:44:21,Credit Card,Refunded,TPPAYOXKWOI5XBA,50472.0,50472.0,INR
6343,6343,2026-08-26 12:15:19,Wallet,Paid,TPPAYGX4AEQG368,12161.0,0.0,INR
6344,6344,2023-12-29 18:29:01,Debit Card,Paid,TPPAY21REWOYWG7,81310.0,0.0,INR
6345,6345,2024-03-06 08:33:38,Credit Card,Paid,TPPAYLTH7239HH6,143415.8,0.0,INR
6346,6346,2026-05-15 07:30:51,Net Banking,Paid,TPPAY0SBJGEE8Z6,94640.0,0.0,INR
6347,6347,2025-04-25 08:08:44,UPI,Refunded,TPPAY5NNWLDH7GE,109815.0,109815.0,INR
6348,6348,2026-02-22 06:22:15,Debit Card,Refunded,TPPAYMQV7BPCPLZ,80496.0,80496.0,INR
6349,6349,2026-08-02 08:08:49,UPI,Refunded,TPPAYXX1YX95YBQ,98659.4,80496.0,INR
6350,6350,2026-06-29 10:56:04,UPI,Paid,TPPAYE8S6U01JQ1,44292.0,0.0,INR
6351,6351,2024-09-06 17:50:12,Debit Card,Paid,TPPAYHULSSOC0T1,81124.0,0.0,INR
6352,6352,2026-05-18 20:04:02,Debit Card,Paid,TPPAYDWLADW1VSF,15262.7,0.0,INR
