customer_campaign_id,customer_id,campaign_id,acquisition_date,first_touch,conversion_date
4989,4989,7,2024-01-02,Paid Ads,2024-01-06
4990,4990,9,2025-05-17,Paid Ads,2025-06-07
4991,4991,11,2026-01-17,Organic Search,2026-01-28
4992,4992,21,2026-04-29,Organic Search,2026-05-22
4993,4993,24,2025-05-29,Paid Ads,2025-06-10
4994,4994,16,2025-04-29,Paid Ads,2025-05-15
4995,4995,12,2024-03-16,Organic Search,2024-03-28
4996,4996,8,2024-01-09,Paid Ads,2024-01-25
4997,4997,21,2026-05-01,Organic Search,2026-05-03
4998,4998,17,2026-06-16,Organic Search,2026-07-08
4999,4999,24,2025-06-08,Paid Ads,2025-06-18
5000,5000,14,2026-05-08,Paid Ads,2026-05-23
5001,5001,24,2025-06-11,Paid Ads,2025-07-10
5002,5002,2,2025-09-28,Email,2025-10-24
5003,5003,22,2026-08-06,Organic Search,2026-08-17
5004,5004,15,2024-09-10,Paid Ads,2024-09-30
5005,5005,16,2025-04-27,Paid Ads,2025-05-05
5006,5006,13,2026-01-26,Organic Search,2026-02-15
5007,5007,27,2025-06-20,Organic Search,2025-07-13
5008,5008,20,2025-11-24,Email,2025-12-17
5009,5009,10,2024-05-15,Direct,2024-06-10
5010,5010,24,2025-06-22,Direct,2025-06-25
5011,5011,7,2024-01-05,Paid Ads,2024-01-29
5012,5012,9,2025-05-19,Direct,2025-06-13
5013,5013,24,2025-05-23,Paid Ads,2025-05-27
5014,5014,18,2025-11-29,Organic Search,2025-12-08
5015,5015,26,2025-09-14,Direct,2025-09-18
5016,5016,21,2026-04-26,Paid Ads,2026-05-09
5017,5017,9,2025-06-17,Organic Search,2025-06-22
5018,5018,2,2025-10-11,Organic Search,2025-11-10
5019,5019,3,2025-09-20,Email,2025-10-13
5020,5020,13,2026-01-26,Paid Ads,2026-01-29
5021,5021,14,2026-04-25,Email,2026-04-29
5022,5022,15,2024-09-22,Paid Ads,2024-10-08
5023,5023,8,2024-01-13,Direct,2024-01-22
5024,5024,16,2025-05-23,Paid Ads,2025-06-11
5025,5025,13,2026-01-29,Paid Ads,2026-02-11
5026,5026,26,2025-09-23,Organic Search,2025-09-27
5027,5027,5,2024-02-02,Email,2024-02-07
5028,5028,29,2024-09-18,Paid Ads,2024-09-25
5029,5029,6,2023-10-29,Direct,2023-11-17
5030,5030,30,2026-05-21,Paid Ads,2026-06-11
5031,5031,2,2025-10-06,Direct,2025-10-30
5032,5032,29,2024-10-02,Paid Ads,2024-10-27
5033,5033,23,2024-06-16,Email,2024-07-16
5034,5034,5,2024-01-12,Paid Ads,2024-02-09
5035,5035,1,2024-08-05,Paid Ads,2024-08-23
5036,5036,15,2024-09-22,Paid Ads,2024-09-28
5037,5037,20,2025-11-20,Organic Search,2025-12-15
5038,5038,23,2024-06-23,Direct,2024-06-29
5039,5039,21,2026-04-26,Organic Search,2026-05-04
5040,5040,20,2025-11-16,Organic Search,2025-12-16
5041,5041,13,2026-02-02,Paid Ads,2026-02-08
5042,5042,26,2025-09-12,Organic Search,2025-09-12
5043,5043,2,2025-10-07,Paid Ads,2025-11-02
5044,5044,15,2024-09-24,Organic Search,2024-10-15
5045,5045,24,2025-06-25,Direct,2025-07-11
5046,5046,13,2026-01-23,Paid Ads,2026-02-15
5047,5047,6,2023-10-26,Paid Ads,2023-10-29
5048,5048,3,2025-10-03,Organic Search,2025-10-06
5049,5049,29,2024-10-04,Direct,2024-10-18
5050,5050,28,2024-10-25,Organic Search,2024-11-07
5051,5051,7,2024-01-14,Organic Search,2024-02-12
5052,5052,13,2026-01-22,Direct,2026-02-10
5053,5053,30,2026-05-23,Email,2026-06-16
5054,5054,29,2024-09-11,Organic Search,2024-10-03
5055,5055,19,2025-10-22,Organic Search,2025-10-27
5056,5056,5,2024-02-13,Paid Ads,2024-03-05
5057,5057,11,2025-12-22,Organic Search,2025-12-30
5058,5058,3,2025-09-26,Organic Search,2025-09-28
5059,5059,20,2025-11-09,Email,2025-11-13
5060,5060,15,2024-09-12,Paid Ads,2024-09-27
5061,5061,9,2025-06-15,Organic Search,2025-06-18
5062,5062,8,2024-01-14,Direct,2024-02-02
5063,5063,4,2024-01-28,Organic Search,2024-02-14
5064,5064,17,2026-06-20,Direct,2026-07-08
5065,5065,21,2026-05-07,Organic Search,2026-05-21
5066,5066,12,2024-04-11,Organic Search,2024-05-06
5067,5067,6,2023-10-31,Email,2023-11-13
5068,5068,9,2025-05-17,Paid Ads,2025-05-23
5069,5069,13,2026-02-02,Organic Search,2026-02-28
5070,5070,4,2024-01-27,Paid Ads,2024-02-01
5071,5071,25,2025-08-10,Organic Search,2025-08-29
5072,5072,15,2024-09-13,Direct,2024-09-21
5073,5073,9,2025-05-14,Direct,2025-05-21
5074,5074,19,2025-10-12,Paid Ads,2025-10-12
5075,5075,11,2026-02-01,Organic Search,2026-02-04
5076,5076,15,2024-09-13,Paid Ads,2024-10-09
5077,5077,3,2025-09-19,Paid Ads,2025-10-05
5078,5078,20,2025-11-04,Direct,2025-11-19
5079,5079,1,2024-08-11,Paid Ads,2024-08-27
5080,5080,15,2024-09-11,Organic Search,2024-09-22
5081,5081,24,2025-06-12,Email,2025-07-01
5082,5082,23,2024-06-16,Paid Ads,2024-07-12
5083,5083,17,2026-06-19,Paid Ads,2026-06-25
5084,5084,13,2026-01-24,Paid Ads,2026-02-04
5085,5085,19,2025-11-04,Organic Search,2025-11-21
5086,5086,29,2024-09-08,Paid Ads,2024-10-05
5087,5087,5,2024-01-26,Paid Ads,2024-01-26
5088,5088,29,2024-09-22,Email,2024-10-13
5089,5089,11,2026-01-10,Direct,2026-01-27
5090,5090,5,2024-01-13,Organic Search,2024-01-28
5091,5091,12,2024-03-29,Paid Ads,2024-04-09
5092,5092,7,2024-01-17,Organic Search,2024-02-06
5093,5093,4,2024-01-23,Direct,2024-02-18
5094,5094,8,2024-01-11,Paid Ads,2024-01-31
5095,5095,12,2024-04-04,Organic Search,2024-04-28
5096,5096,10,2024-05-13,Direct,2024-05-31
5097,5097,3,2025-09-22,Organic Search,2025-10-12
5098,5098,27,2025-06-02,Direct,2025-06-06
5099,5099,5,2024-01-16,Organic Search,2024-02-11
5100,5100,1,2024-08-24,Organic Search,2024-09-19
5101,5101,7,2023-12-30,Direct,2024-01-10
5102,5102,16,2025-05-16,Paid Ads,2025-06-13
5103,5103,23,2024-06-06,Email,2024-07-06
5104,5104,16,2025-04-20,Paid Ads,2025-05-08
5105,5105,10,2024-05-14,Paid Ads,2024-05-23
5106,5106,2,2025-10-02,Paid Ads,2025-10-14
5107,5107,10,2024-05-17,Organic Search,2024-05-19
5108,5108,22,2026-08-15,Organic Search,2026-08-21
5109,5109,8,2024-01-09,Paid Ads,2024-02-01
5110,5110,20,2025-11-17,Organic Search,2025-11-23
5111,5111,26,2025-09-20,Paid Ads,2025-10-11
5112,5112,14,2026-04-14,Email,2026-04-24
5113,5113,5,2024-02-05,Direct,2024-02-22
5114,5114,26,2025-09-22,Paid Ads,2025-09-23
5115,5115,17,2026-06-16,Paid Ads,2026-06-18
5116,5116,6,2023-10-17,Organic Search,2023-10-30
5117,5117,5,2024-01-16,Organic Search,2024-01-17
5118,5118,22,2026-08-18,Organic Search,2026-09-11
5119,5119,10,2024-05-17,Paid Ads,2024-05-20
5120,5120,13,2026-01-26,Organic Search,2026-01-27
5121,5121,2,2025-10-13,Organic Search,2025-11-12
5122,5122,9,2025-05-18,Direct,2025-05-20
5123,5123,6,2023-10-11,Direct,2023-11-01
5124,5124,1,2024-08-08,Organic Search,2024-08-30
5125,5125,20,2025-11-17,Organic Search,2025-12-15
5126,5126,25,2025-08-15,Email,2025-08-31
5127,5127,3,2025-09-26,Paid Ads,2025-10-01
5128,5128,8,2024-01-09,Direct,2024-01-10
5129,5129,11,2025-12-21,Organic Search,2026-01-20
5130,5130,21,2026-05-04,Paid Ads,2026-05-11
5131,5131,21,2026-04-28,Paid Ads,2026-05-28
5132,5132,20,2025-11-06,Direct,2025-11-06
5133,5133,28,2024-10-12,Organic Search,2024-10-25
5134,5134,17,2026-06-15,Email,2026-06-16
5135,5135,26,2025-09-18,Organic Search,2025-10-02
5136,5136,21,2026-05-10,Paid Ads,2026-05-29
5137,5137,29,2024-10-07,Organic Search,2024-10-24
5138,5138,23,2024-06-20,Paid Ads,2024-07-09
5139,5139,19,2025-10-12,Email,2025-10-28
5140,5140,8,2024-01-09,Organic Search,2024-02-07
5141,5141,5,2024-02-11,Organic Search,2024-02-15
5142,5142,12,2024-03-25,Organic Search,2024-04-16
5143,5143,8,2024-01-09,Email,2024-01-13
5144,5144,17,2026-06-19,Organic Search,2026-06-25
5145,5145,22,2026-08-14,Paid Ads,2026-08-19
5146,5146,3,2025-10-01,Paid Ads,2025-10-02
5147,5147,26,2025-09-18,Organic Search,2025-10-15
5148,5148,11,2025-12-22,Organic Search,2025-12-29
5149,5149,13,2026-01-30,Organic Search,2026-02-11
5150,5150,22,2026-08-05,Direct,2026-08-09
5151,5151,28,2024-10-30,Paid Ads,2024-11-11
5152,5152,29,2024-09-20,Email,2024-10-17
5153,5153,10,2024-05-11,Email,2024-05-19
5154,5154,19,2025-10-27,Organic Search,2025-11-08
5155,5155,8,2024-01-12,Organic Search,2024-01-28
5156,5156,2,2025-10-08,Paid Ads,2025-10-21
5157,5157,19,2025-10-01,Direct,2025-10-06
5158,5158,14,2026-04-25,Paid Ads,2026-04-28
5159,5159,13,2026-01-23,Email,2026-02-03
5160,5160,29,2024-09-08,Direct,2024-10-05
5161,5161,17,2026-06-18,Email,2026-06-27
5162,5162,10,2024-05-15,Organic Search,2024-06-01
5163,5163,3,2025-10-03,Paid Ads,2025-10-17
5164,5164,20,2025-11-28,Paid Ads,2025-12-01
5165,5165,21,2026-05-01,Organic Search,2026-05-30
5166,5166,5,2024-01-25,Email,2024-02-19
5167,5167,23,2024-06-26,Paid Ads,2024-06-29
5168,5168,4,2024-01-19,Paid Ads,2024-02-02
5169,5169,10,2024-05-10,Organic Search,2024-05-19
5170,5170,27,2025-06-17,Direct,2025-06-29
5171,5171,28,2024-10-27,Paid Ads,2024-11-02
5172,5172,5,2024-01-27,Paid Ads,2024-02-01
5173,5173,20,2025-11-25,Paid Ads,2025-12-21
5174,5174,1,2024-08-14,Email,2024-09-11
5175,5175,19,2025-11-04,Paid Ads,2025-11-12
5176,5176,19,2025-10-01,Paid Ads,2025-10-19
5177,5177,22,2026-08-03,Organic Search,2026-08-23
5178,5178,1,2024-08-20,Organic Search,2024-09-02
5179,5179,27,2025-06-20,Paid Ads,2025-07-19
5180,5180,17,2026-06-14,Organic Search,2026-07-09
5181,5181,22,2026-08-07,Organic Search,2026-08-30
5182,5182,26,2025-09-22,Paid Ads,2025-10-18
5183,5183,13,2026-01-28,Paid Ads,2026-02-14
5184,5184,1,2024-08-10,Email,2024-08-23
5185,5185,8,2024-01-10,Direct,2024-02-09
5186,5186,7,2023-12-31,Paid Ads,2024-01-01
5187,5187,30,2026-05-19,Organic Search,2026-05-20
5188,5188,7,2023-12-29,Organic Search,2024-01-21
5189,5189,22,2026-08-12,Organic Search,2026-08-29
5190,5190,20,2025-11-09,Paid Ads,2025-11-14
5191,5191,26,2025-09-19,Paid Ads,2025-10-18
5192,5192,19,2025-10-23,Paid Ads,2025-11-02
5193,5193,3,2025-09-30,Paid Ads,2025-10-29
5194,5194,29,2024-09-21,Organic Search,2024-10-12
5195,5195,10,2024-05-11,Paid Ads,2024-06-01
5196,5196,2,2025-10-07,Paid Ads,2025-10-27
5197,5197,23,2024-06-27,Organic Search,2024-07-04
5198,5198,5,2024-01-15,Email,2024-02-08
5199,5199,18,2025-12-03,Organic Search,2025-12-03
5200,5200,20,2025-11-22,Paid Ads,2025-11-23
5201,5201,29,2024-10-04,Paid Ads,2024-10-25
5202,5202,9,2025-06-22,Paid Ads,2025-07-16
5203,5203,18,2025-12-06,Paid Ads,2025-12-11
5204,5204,23,2024-06-29,Email,2024-07-12
5205,5205,15,2024-09-22,Organic Search,2024-09-25
5206,5206,9,2025-06-15,Paid Ads,2025-06-17
5207,5207,6,2023-10-14,Email,2023-10-17
5208,5208,9,2025-05-14,Organic Search,2025-05-31
5209,5209,12,2024-04-11,Paid Ads,2024-05-10
5210,5210,8,2024-01-10,Direct,2024-02-05
5211,5211,4,2024-01-20,Organic Search,2024-02-19
5212,5212,14,2026-04-18,Organic Search,2026-05-08
5213,5213,18,2025-11-27,Organic Search,2025-11-28
5214,5214,27,2025-06-04,Paid Ads,2025-06-19
5215,5215,19,2025-09-30,Paid Ads,2025-10-02
5216,5216,20,2025-11-13,Direct,2025-12-01
5217,5217,18,2025-12-03,Organic Search,2025-12-31
5218,5218,9,2025-05-14,Organic Search,2025-05-22
5219,5219,24,2025-06-12,Organic Search,2025-07-06
5220,5220,29,2024-09-19,Paid Ads,2024-10-09
5221,5221,11,2026-02-02,Organic Search,2026-02-28
5222,5222,17,2026-06-13,Organic Search,2026-06-26
5223,5223,28,2024-11-14,Direct,2024-11-28
5224,5224,23,2024-06-11,Direct,2024-07-07
5225,5225,17,2026-06-16,Paid Ads,2026-07-02
5226,5226,1,2024-08-29,Paid Ads,2024-08-31
5227,5227,3,2025-09-22,Organic Search,2025-10-07
5228,5228,3,2025-09-20,Organic Search,2025-10-14
5229,5229,21,2026-05-04,Paid Ads,2026-05-20
5230,5230,19,2025-11-01,Organic Search,2025-11-01
5231,5231,17,2026-06-20,Direct,2026-07-17
5232,5232,9,2025-06-12,Direct,2025-07-05
5233,5233,9,2025-06-18,Paid Ads,2025-07-04
5234,5234,18,2025-11-26,Organic Search,2025-12-15
5235,5235,26,2025-09-16,Paid Ads,2025-10-04
5236,5236,22,2026-08-15,Organic Search,2026-08-25
5237,5237,21,2026-05-06,Paid Ads,2026-05-16
5238,5238,18,2025-11-27,Organic Search,2025-12-01
5239,5239,21,2026-05-01,Paid Ads,2026-05-26
5240,5240,28,2024-10-21,Email,2024-11-06
5241,5241,5,2024-01-12,Paid Ads,2024-01-24
5242,5242,24,2025-06-15,Organic Search,2025-07-07
5243,5243,3,2025-10-03,Paid Ads,2025-11-01
5244,5244,6,2023-11-01,Organic Search,2023-11-21
5245,5245,19,2025-11-04,Paid Ads,2025-11-25
5246,5246,30,2026-05-18,Paid Ads,2026-06-16
5247,5247,19,2025-10-02,Paid Ads,2025-10-18
5248,5248,10,2024-05-18,Paid Ads,2024-06-13
5249,5249,9,2025-06-04,Organic Search,2025-06-11
5250,5250,8,2024-01-10,Paid Ads,2024-01-15
5251,5251,30,2026-05-17,Paid Ads,2026-05-31
5252,5252,19,2025-10-04,Paid Ads,2025-10-26
5253,5253,2,2025-09-27,Organic Search,2025-10-27
5254,5254,26,2025-09-11,Paid Ads,2025-09-11
5255,5255,26,2025-09-16,Direct,2025-09-19
5256,5256,14,2026-05-09,Organic Search,2026-05-14
5257,5257,15,2024-09-13,Organic Search,2024-09-16
5258,5258,15,2024-09-18,Organic Search,2024-09-30
5259,5259,8,2024-01-09,Organic Search,2024-01-13
5260,5260,6,2023-10-03,Paid Ads,2023-10-25
5261,5261,23,2024-06-15,Direct,2024-07-08
5262,5262,22,2026-08-14,Paid Ads,2026-08-17
5263,5263,5,2024-02-08,Organic Search,2024-03-06
5264,5264,8,2024-01-09,Paid Ads,2024-01-12
5265,5265,22,2026-08-04,Paid Ads,2026-08-16
5266,5266,17,2026-06-16,Organic Search,2026-07-01
5267,5267,11,2026-01-31,Paid Ads,2026-03-01
5268,5268,13,2026-02-02,Paid Ads,2026-02-15
5269,5269,2,2025-10-10,Organic Search,2025-10-26
5270,5270,30,2026-05-22,Email,2026-06-06
5271,5271,22,2026-08-04,Organic Search,2026-08-08
5272,5272,10,2024-05-18,Organic Search,2024-05-24
5273,5273,2,2025-10-03,Paid Ads,2025-10-29
5274,5274,15,2024-09-21,Paid Ads,2024-10-01
5275,5275,30,2026-05-21,Paid Ads,2026-05-22
5276,5276,16,2025-05-11,Paid Ads,2025-06-05
5277,5277,5,2024-02-02,Organic Search,2024-02-09
5278,5278,10,2024-05-18,Paid Ads,2024-06-09
5279,5279,26,2025-09-13,Direct,2025-09-17
5280,5280,9,2025-05-24,Email,2025-06-02
5281,5281,28,2024-10-22,Email,2024-11-21
5282,5282,11,2026-01-31,Paid Ads,2026-02-28
5283,5283,13,2026-01-30,Direct,2026-02-17
5284,5284,12,2024-03-27,Organic Search,2024-04-20
5285,5285,30,2026-05-16,Paid Ads,2026-06-14
5286,5286,4,2024-01-20,Email,2024-02-10
5287,5287,3,2025-09-29,Paid Ads,2025-10-17
5288,5288,12,2024-04-05,Organic Search,2024-04-05
5289,5289,7,2023-12-24,Paid Ads,2024-01-21
5290,5290,7,2024-01-11,Paid Ads,2024-01-21
5291,5291,20,2025-11-04,Paid Ads,2025-11-19
5292,5292,30,2026-05-25,Paid Ads,2026-06-13
5293,5293,5,2024-01-18,Paid Ads,2024-01-24
5294,5294,7,2023-12-28,Direct,2024-01-22
5295,5295,30,2026-05-25,Organic Search,2026-06-10
5296,5296,27,2025-06-13,Paid Ads,2025-06-20
5297,5297,17,2026-06-18,Organic Search,2026-06-25
5298,5298,25,2025-08-09,Paid Ads,2025-09-07
5299,5299,17,2026-06-20,Organic Search,2026-06-30
5300,5300,12,2024-04-07,Organic Search,2024-05-01
5301,5301,4,2024-01-24,Organic Search,2024-02-18
5302,5302,11,2026-02-02,Paid Ads,2026-02-16
5303,5303,27,2025-06-01,Direct,2025-06-20
5304,5304,24,2025-05-23,Paid Ads,2025-05-31
5305,5305,7,2024-01-17,Organic Search,2024-02-10
5306,5306,16,2025-05-23,Organic Search,2025-05-24
5307,5307,4,2024-01-25,Direct,2024-02-22
5308,5308,2,2025-10-01,Paid Ads,2025-10-22
5309,5309,28,2024-10-25,Email,2024-11-05
5310,5310,1,2024-08-23,Organic Search,2024-09-06
5311,5311,19,2025-10-24,Direct,2025-11-13
5312,5312,22,2026-08-15,Paid Ads,2026-08-20
5313,5313,20,2025-11-25,Organic Search,2025-12-01
5314,5314,4,2024-01-25,Paid Ads,2024-02-13
5315,5315,27,2025-06-16,Paid Ads,2025-07-08
5316,5316,8,2024-01-10,Paid Ads,2024-01-10
5317,5317,2,2025-09-28,Organic Search,2025-10-07
5318,5318,7,2024-01-06,Paid Ads,2024-01-19
5319,5319,25,2025-08-09,Direct,2025-09-03
5320,5320,4,2024-01-27,Organic Search,2024-01-27
5321,5321,2,2025-10-02,Organic Search,2025-10-29
5322,5322,13,2026-01-24,Paid Ads,2026-01-24
5323,5323,26,2025-09-19,Direct,2025-10-10
5324,5324,9,2025-06-24,Direct,2025-07-02
5325,5325,28,2024-10-21,Direct,2024-11-05
5326,5326,22,2026-08-09,Direct,2026-08-30
5327,5327,13,2026-01-30,Email,2026-02-05
5328,5328,4,2024-01-22,Organic Search,2024-02-20
5329,5329,17,2026-06-18,Paid Ads,2026-06-26
5330,5330,9,2025-05-16,Organic Search,2025-06-08
5331,5331,19,2025-10-01,Organic Search,2025-10-20
5332,5332,19,2025-10-26,Organic Search,2025-10-28
5333,5333,6,2023-10-09,Organic Search,2023-10-17
5334,5334,2,2025-10-12,Organic Search,2025-10-30
5335,5335,12,2024-04-06,Paid Ads,2024-05-01
5336,5336,3,2025-10-05,Paid Ads,2025-10-13
5337,5337,3,2025-09-29,Organic Search,2025-10-19
5338,5338,8,2024-01-13,Organic Search,2024-01-16
5339,5339,14,2026-04-24,Paid Ads,2026-05-19
5340,5340,26,2025-09-12,Paid Ads,2025-10-04
5341,5341,25,2025-08-16,Organic Search,2025-08-30
5342,5342,10,2024-05-10,Organic Search,2024-05-17
5343,5343,19,2025-10-14,Paid Ads,2025-11-12
5344,5344,1,2024-08-30,Email,2024-09-13
5345,5345,23,2024-06-15,Organic Search,2024-07-05
5346,5346,17,2026-06-19,Paid Ads,2026-07-18
5347,5347,27,2025-06-21,Paid Ads,2025-07-12
5348,5348,15,2024-09-10,Direct,2024-09-25
5349,5349,6,2023-10-08,Organic Search,2023-10-11
5350,5350,5,2024-01-16,Organic Search,2024-02-07
5351,5351,2,2025-09-26,Paid Ads,2025-10-18
5352,5352,18,2025-12-02,Organic Search,2025-12-07
5353,5353,9,2025-06-18,Organic Search,2025-07-01
5354,5354,2,2025-10-08,Organic Search,2025-11-06
5355,5355,13,2026-01-22,Paid Ads,2026-02-02
5356,5356,27,2025-06-16,Paid Ads,2025-07-12
5357,5357,17,2026-06-16,Paid Ads,2026-07-04
5358,5358,19,2025-10-09,Organic Search,2025-10-30
5359,5359,26,2025-09-17,Organic Search,2025-10-09
5360,5360,13,2026-01-24,Email,2026-01-28
5361,5361,6,2023-10-26,Direct,2023-11-06
5362,5362,6,2023-09-30,Paid Ads,2023-10-15
5363,5363,20,2025-11-13,Direct,2025-11-27
5364,5364,26,2025-09-21,Paid Ads,2025-10-06
5365,5365,30,2026-05-17,Organic Search,2026-06-11
5366,5366,18,2025-12-06,Paid Ads,2025-12-19
5367,5367,25,2025-08-01,Paid Ads,2025-08-01
5368,5368,13,2026-01-26,Organic Search,2026-02-08
5369,5369,8,2024-01-09,Direct,2024-02-08
5370,5370,19,2025-10-14,Organic Search,2025-10-30
5371,5371,2,2025-10-05,Organic Search,2025-10-14
5372,5372,17,2026-06-19,Organic Search,2026-07-02
5373,5373,14,2026-05-06,Paid Ads,2026-05-29
5374,5374,15,2024-09-23,Paid Ads,2024-10-10
5375,5375,14,2026-05-04,Email,2026-05-04
5376,5376,18,2025-11-30,Organic Search,2025-12-14
5377,5377,12,2024-03-24,Organic Search,2024-04-05
5378,5378,25,2025-08-07,Paid Ads,2025-08-07
5379,5379,4,2024-01-23,Organic Search,2024-01-25
5380,5380,14,2026-04-14,Paid Ads,2026-04-17
5381,5381,27,2025-06-18,Paid Ads,2025-07-01
5382,5382,3,2025-09-19,Email,2025-10-01
5383,5383,4,2024-01-21,Organic Search,2024-02-14
5384,5384,30,2026-05-23,Paid Ads,2026-06-18
5385,5385,10,2024-05-13,Paid Ads,2024-06-11
5386,5386,30,2026-05-24,Paid Ads,2026-06-22
5387,5387,3,2025-09-18,Organic Search,2025-10-12
5388,5388,13,2026-01-22,Email,2026-02-03
5389,5389,25,2025-08-05,Paid Ads,2025-08-12
5390,5390,11,2026-01-25,Paid Ads,2026-02-07
5391,5391,6,2023-10-07,Paid Ads,2023-10-26
5392,5392,5,2024-02-07,Direct,2024-02-19
5393,5393,8,2024-01-13,Organic Search,2024-02-06
5394,5394,2,2025-10-14,Paid Ads,2025-10-22
5395,5395,24,2025-06-23,Paid Ads,2025-06-23
5396,5396,2,2025-10-12,Paid Ads,2025-11-08
5397,5397,11,2026-01-07,Paid Ads,2026-01-15
5398,5398,26,2025-09-19,Organic Search,2025-10-01
5399,5399,16,2025-04-23,Paid Ads,2025-04-28
5400,5400,5,2024-01-21,Paid Ads,2024-02-04
5401,5401,18,2025-11-25,Paid Ads,2025-12-21
5402,5402,7,2023-12-30,Paid Ads,2024-01-19
5403,5403,6,2023-10-02,Organic Search,2023-10-31
5404,5404,8,2024-01-09,Direct,2024-01-14
5405,5405,20,2025-11-07,Direct,2025-11-14
5406,5406,26,2025-09-12,Paid Ads,2025-09-30
5407,5407,17,2026-06-13,Paid Ads,2026-06-20
5408,5408,23,2024-06-04,Organic Search,2024-06-22
5409,5409,17,2026-06-14,Organic Search,2026-06-24
5410,5410,18,2025-12-01,Direct,2025-12-10
5411,5411,29,2024-09-07,Paid Ads,2024-09-10
5412,5412,1,2024-09-07,Organic Search,2024-10-04
5413,5413,1,2024-08-05,Organic Search,2024-08-30
5414,5414,18,2025-12-03,Paid Ads,2025-12-31
5415,5415,1,2024-08-14,Organic Search,2024-08-14
5416,5416,9,2025-06-09,Organic Search,2025-06-10
5417,5417,20,2025-11-27,Organic Search,2025-12-05
5418,5418,19,2025-10-23,Direct,2025-10-29
5419,5419,4,2024-01-19,Paid Ads,2024-01-28
5420,5420,21,2026-05-07,Paid Ads,2026-05-15
5421,5421,20,2025-11-24,Paid Ads,2025-12-01
5422,5422,13,2026-01-31,Paid Ads,2026-02-18
5423,5423,10,2024-05-11,Direct,2024-05-27
5424,5424,19,2025-10-09,Organic Search,2025-10-17
5425,5425,28,2024-10-27,Organic Search,2024-11-01
5426,5426,11,2026-01-13,Organic Search,2026-01-19
5427,5427,5,2024-02-11,Organic Search,2024-03-10
5428,5428,16,2025-05-21,Paid Ads,2025-05-26
5429,5429,17,2026-06-17,Direct,2026-06-26
5430,5430,30,2026-05-17,Paid Ads,2026-06-09
5431,5431,10,2024-05-17,Organic Search,2024-05-31
5432,5432,25,2025-07-31,Direct,2025-08-28
5433,5433,2,2025-09-30,Organic Search,2025-10-17
5434,5434,12,2024-04-01,Organic Search,2024-04-06
5435,5435,17,2026-06-16,Email,2026-06-30
5436,5436,25,2025-08-08,Paid Ads,2025-08-27
5437,5437,28,2024-11-05,Paid Ads,2024-11-23
5438,5438,23,2024-06-20,Paid Ads,2024-06-30
5439,5439,25,2025-08-17,Organic Search,2025-09-01
5440,5440,13,2026-01-27,Paid Ads,2026-02-16
5441,5441,1,2024-09-05,Organic Search,2024-09-20
5442,5442,5,2024-02-05,Direct,2024-02-16
5443,5443,21,2026-05-02,Email,2026-05-21
5444,5444,22,2026-08-15,Email,2026-08-23
5445,5445,28,2024-10-12,Organic Search,2024-11-07
5446,5446,6,2023-10-29,Paid Ads,2023-11-27
5447,5447,11,2026-01-02,Organic Search,2026-01-20
5448,5448,24,2025-05-31,Organic Search,2025-06-01
5449,5449,25,2025-08-14,Direct,2025-09-08
5450,5450,18,2025-12-06,Paid Ads,2025-12-15
5451,5451,4,2024-01-25,Paid Ads,2024-01-31
5452,5452,24,2025-06-07,Email,2025-07-06
5453,5453,12,2024-03-18,Organic Search,2024-03-25
5454,5454,16,2025-05-28,Organic Search,2025-06-05
5455,5455,13,2026-01-23,Email,2026-02-04
5456,5456,12,2024-03-17,Paid Ads,2024-04-01
5457,5457,8,2024-01-11,Organic Search,2024-01-21
5458,5458,18,2025-11-26,Direct,2025-12-03
5459,5459,25,2025-08-17,Paid Ads,2025-09-04
